                 x                 y
    8.87888536E-01    4.60374287E-01
    8.57247079E-01    5.15253979E-01
    8.23222870E-01    5.68100669E-01
    7.85950507E-01    6.18706051E-01
    7.45577404E-01    6.66870731E-01
    7.02263200E-01    7.12405007E-01
    6.56179119E-01    7.55129627E-01
    6.07507286E-01    7.94876486E-01
    5.56439996E-01    8.31489292E-01
    5.03178947E-01    8.64824179E-01
    4.47934438E-01    8.94750266E-01
    3.90924526E-01    9.21150169E-01
    3.32374161E-01    9.43920455E-01
    2.72514294E-01    9.62972043E-01
    2.11580954E-01    9.78230548E-01
    1.49814321E-01    9.89636558E-01
    8.74577681E-02    9.97145864E-01
    2.47569032E-02    1.00072962E+00
   -3.80414005E-02    1.00037445E+00
   -1.00689978E-01    9.96082468E-01
   -1.62942344E-01    9.87871300E-01
   -2.24553662E-01    9.75773965E-01
   -2.85281705E-01    9.59838748E-01
   -3.44887804E-01    9.40129002E-01
   -4.03137782E-01    9.16722885E-01
   -4.59802867E-01    8.89713044E-01
   -5.14660587E-01    8.59206244E-01
   -5.67495635E-01    8.25322936E-01
   -6.18100707E-01    7.88196785E-01
   -6.66277307E-01    7.47974132E-01
   -7.11836520E-01    7.04813417E-01
   -7.54599739E-01    6.58884558E-01
   -7.94399362E-01    6.10368273E-01
   -8.31079438E-01    5.59455378E-01
   -8.64496270E-01    5.06346035E-01
   -8.94518968E-01    4.51248966E-01
   -9.21029958E-01    3.94380642E-01
   -9.43925433E-01    3.35964431E-01
   -9.63115753E-01    2.76229731E-01
   -9.78525790E-01    2.15411074E-01
   -9.90095218E-01    1.53747211E-01
   -9.97778747E-01    9.14801839E-02
   -1.00154629E+00    2.88543844E-02
   -1.00138310E+00   -3.38843997E-02
   -9.97289783E-01   -9.64899386E-02
   -9.89282352E-01   -1.58716519E-01
   -9.77392126E-01   -2.20319899E-01
   -9.61665621E-01   -2.81058261E-01
   -9.42164375E-01   -3.40693151E-01
   -9.18964708E-01   -3.98990406E-01
   -8.92157428E-01   -4.55721072E-01
   -8.61847485E-01   -5.10662290E-01
   -8.28153563E-01   -5.63598172E-01
   -7.91207624E-01   -6.14320642E-01
   -7.51154400E-01   -6.62630251E-01
   -7.08150833E-01   -7.08336960E-01
   -6.62365468E-01   -7.51260884E-01
   -6.13977805E-01   -7.91232999E-01
   -5.63177596E-01   -8.28095814E-01
   -5.10164118E-01   -8.61703985E-01
   -4.55145393E-01   -8.91924897E-01
   -3.98337382E-01   -9.18639189E-01
   -3.39963146E-01   -9.41741231E-01
   -2.80251973E-01   -9.61139545E-01
   -2.19438485E-01   -9.76757175E-01
   -1.57761722E-01   -9.88532001E-01
   -9.54642051E-02   -9.96416990E-01
   -3.27909857E-02   -1.00038040E+00
    3.00113153E-02   -1.00040589E+00
    9.26954776E-02   -9.96492646E-01
    1.55014655E-01   -9.88655345E-01
    2.16723349E-01   -9.76924132E-01
    2.77578376E-01   -9.61344511E-01
    3.37339834E-01   -9.41977177E-01
    3.95772045E-01   -9.18897780E-01
    4.52644496E-01   -8.92196646E-01
    5.07732754E-01   -8.61978422E-01
    5.60819354E-01   -8.28361675E-01
    6.11694667E-01   -7.91478431E-01
    6.60157740E-01   -7.51473659E-01
    7.06017089E-01   -7.08504704E-01
    7.49091473E-01   -6.62740670E-01
    7.89210614E-01   -6.14361756E-01
    8.26215879E-01   -5.63558543E-01
    8.59960918E-01   -5.10531244E-01
    8.90312248E-01   -4.55488909E-01
    9.17149791E-01   -3.98648603E-01
    9.40367357E-01   -3.40234536E-01
    9.59873065E-01   -2.80477184E-01
    9.75589722E-01   -2.19612364E-01
    9.87455125E-01   -1.57880300E-01
    9.95422314E-01   -9.55246671E-02
    9.99459763E-01   -3.27916229E-02
    9.99551503E-01    3.00711758E-02
    9.95697189E-01    9.28155571E-02
    9.87912100E-01    1.55193823E-01
    9.76227078E-01    2.16959736E-01
    9.60688401E-01    2.77869499E-01
    9.41357598E-01    3.37682725E-01
    9.18311203E-01    3.96163397E-01
    8.91640444E-01    4.53080800E-01
    8.61450875E-01    5.08210443E-01
    8.27861955E-01    5.61334946E-01
    7.91006565E-01    6.12244904E-01
    7.51030476E-01    6.60739714E-01
    7.08091763E-01    7.06628371E-01
    6.62360172E-01    7.49730217E-01
    6.14016440E-01    7.89875656E-01
    5.63251573E-01    8.26906822E-01
    5.10266082E-01    8.60678193E-01
    4.55269183E-01    8.91057163E-01
    3.98477963E-01    9.17924559E-01
    3.40116518E-01    9.41175103E-01
    2.80415057E-01    9.60717820E-01
    2.19608996E-01    9.76476385E-01
    1.57938018E-01    9.88389415E-01
    9.56451269E-02    9.96410704E-01
    3.29756879E-02    1.00050939E+00
   -2.98235422E-02    1.00067006E+00
   -9.25053870E-02    9.96892812E-01
   -1.54823223E-01    9.89193240E-01
   -2.16531950E-01    9.77602350E-01
   -2.77388950E-01    9.62166438E-01
   -3.37155039E-01    9.42946896E-01
   -3.95595405E-01    9.20019955E-01
   -4.52480521E-01    8.93476384E-01
   -5.07587046E-01    8.63421115E-01
   -5.60698687E-01    8.29972832E-01
   -6.11607051E-01    7.93263492E-01
   -6.60112444E-01    7.53437803E-01
   -7.06024656E-01    7.10652650E-01
   -7.49163692E-01    6.65076479E-01
   -7.89360469E-01    6.16888629E-01
   -8.26457475E-01    5.66278630E-01
   -8.60309374E-01    5.13445457E-01
   -8.90783569E-01    4.58596754E-01
   -9.17760711E-01    4.01948019E-01
   -9.41135163E-01    3.43721762E-01
   -9.60815405E-01    2.84146638E-01
   -9.76724387E-01    2.23456555E-01
   -9.88799827E-01    1.61889761E-01
   -9.96994448E-01    9.96879199E-02
   -1.00127616E+00    3.70951669E-02
   -1.00162820E+00   -2.56428389E-02
   -9.98049150E-01   -8.82798709E-02
   -9.90553010E-01   -1.50570093E-01
   -9.79169091E-01   -2.12269015E-01
   -9.63941925E-01   -2.73134446E-01
