                 x                 y
-8.73562548E-01    6.22243783E+00
-8.77471701E-01    6.22188899E+00
-8.81380506E-01    6.22133770E+00
-8.85288963E-01    6.22078395E+00
-8.89197069E-01    6.22022774E+00
-8.93104824E-01    6.21966908E+00
-8.97012225E-01    6.21910797E+00
-9.00919271E-01    6.21854440E+00
-9.04825961E-01    6.21797837E+00
-9.08732293E-01    6.21740989E+00
-9.12638265E-01    6.21683896E+00
-9.16543877E-01    6.21626557E+00
-9.20449125E-01    6.21568973E+00
-9.24354010E-01    6.21511143E+00
-9.28258528E-01    6.21453069E+00
-9.32162680E-01    6.21394749E+00
-9.36066462E-01    6.21336183E+00
-9.39969875E-01    6.21277373E+00
-9.43872915E-01    6.21218317E+00
-9.47775582E-01    6.21159016E+00
-9.51677874E-01    6.21099470E+00
-9.55579790E-01    6.21039679E+00
-9.59481327E-01    6.20979642E+00
-9.63382485E-01    6.20919361E+00
-9.67283262E-01    6.20858834E+00
-9.71183656E-01    6.20798062E+00
-9.75083666E-01    6.20737046E+00
-9.78983290E-01    6.20675784E+00
-9.82882527E-01    6.20614277E+00
-9.86781375E-01    6.20552525E+00
-9.90679833E-01    6.20490529E+00
-9.94577899E-01    6.20428287E+00
-9.98475571E-01    6.20365801E+00
-1.00237285E+00    6.20303070E+00
-1.00626973E+00    6.20240094E+00
-1.01016621E+00    6.20176873E+00
-1.01406230E+00    6.20113407E+00
-1.01795798E+00    6.20049697E+00
-1.02185326E+00    6.19985741E+00
-1.02574813E+00    6.19921542E+00
-1.02964260E+00    6.19857097E+00
-1.03353666E+00    6.19792408E+00
-1.03743032E+00    6.19727474E+00
-1.04132356E+00    6.19662295E+00
-1.04521639E+00    6.19596872E+00
-1.04910881E+00    6.19531205E+00
-1.05300081E+00    6.19465293E+00
-1.05689240E+00    6.19399136E+00
-1.06078357E+00    6.19332735E+00
-1.06467432E+00    6.19266089E+00
-1.06856464E+00    6.19199199E+00
-1.07245455E+00    6.19132065E+00
-1.07634403E+00    6.19064686E+00
-1.08023308E+00    6.18997063E+00
-1.08412171E+00    6.18929196E+00
-1.08800991E+00    6.18861084E+00
-1.09189768E+00    6.18792728E+00
-1.09578502E+00    6.18724128E+00
-1.09967192E+00    6.18655284E+00
-1.10355839E+00    6.18586195E+00
-1.10744442E+00    6.18516863E+00
-1.11133001E+00    6.18447286E+00
-1.11521517E+00    6.18377465E+00
-1.11909988E+00    6.18307400E+00
-1.12298415E+00    6.18237091E+00
-1.12686798E+00    6.18166538E+00
-1.13075136E+00    6.18095741E+00
-1.13463429E+00    6.18024700E+00
-1.13851678E+00    6.17953415E+00
-1.14239881E+00    6.17881886E+00
-1.14628040E+00    6.17810113E+00
-1.15016153E+00    6.17738097E+00
-1.15404220E+00    6.17665836E+00
-1.15792242E+00    6.17593332E+00
-1.16180218E+00    6.17520584E+00
-1.16568148E+00    6.17447593E+00
-1.16956032E+00    6.17374358E+00
-1.17343870E+00    6.17300879E+00
-1.17731661E+00    6.17227156E+00
-1.18119406E+00    6.17153190E+00
-1.18507104E+00    6.17078980E+00
-1.18894755E+00    6.17004527E+00
-1.19282359E+00    6.16929830E+00
-1.19669916E+00    6.16854889E+00
-1.20057426E+00    6.16779705E+00
-1.20444888E+00    6.16704278E+00
-1.20832303E+00    6.16628608E+00
-1.21219670E+00    6.16552693E+00
-1.21606989E+00    6.16476536E+00
-1.21994259E+00    6.16400135E+00
-1.22381482E+00    6.16323491E+00
-1.22768656E+00    6.16246604E+00
-1.23155782E+00    6.16169474E+00
-1.23542858E+00    6.16092100E+00
-1.23929886E+00    6.16014483E+00
-1.24316866E+00    6.15936623E+00
-1.24703795E+00    6.15858520E+00
-1.25090676E+00    6.15780174E+00
-1.25477507E+00    6.15701585E+00
-1.25864289E+00    6.15622753E+00
-1.26251020E+00    6.15543678E+00
-1.26637702E+00    6.15464360E+00
-1.27024334E+00    6.15384799E+00
-1.27410915E+00    6.15304995E+00
-1.27797446E+00    6.15224948E+00
-1.28183927E+00    6.15144659E+00
-1.28570357E+00    6.15064127E+00
-1.28956736E+00    6.14983352E+00
-1.29343064E+00    6.14902334E+00
-1.29729341E+00    6.14821073E+00
-1.30115567E+00    6.14739570E+00
-1.30501741E+00    6.14657825E+00
-1.30887863E+00    6.14575836E+00
-1.31273934E+00    6.14493605E+00
-1.31659953E+00    6.14411132E+00
-1.32045920E+00    6.14328416E+00
-1.32431835E+00    6.14245458E+00
-1.32817697E+00    6.14162257E+00
-1.33203507E+00    6.14078814E+00
-1.33589264E+00    6.13995128E+00
-1.33974968E+00    6.13911201E+00
-1.34360619E+00    6.13827030E+00
-1.34746218E+00    6.13742618E+00
-1.35131762E+00    6.13657963E+00
-1.35517254E+00    6.13573067E+00
-1.35902692E+00    6.13487928E+00
-1.36288076E+00    6.13402547E+00
-1.36673406E+00    6.13316923E+00
-1.37058683E+00    6.13231058E+00
-1.37443905E+00    6.13144951E+00
-1.37829072E+00    6.13058602E+00
-1.38214186E+00    6.12972011E+00
-1.38599244E+00    6.12885177E+00
-1.38984248E+00    6.12798102E+00
-1.39369197E+00    6.12710786E+00
-1.39754091E+00    6.12623227E+00
